Timestamp,XAGUSD_Open,XAGUSD_High,XAGUSD_Low,XAGUSD_Close,XAGUSD_Trend
2006-11-23 00:00:00,12.945,13.068,12.915,13.0,1.0
2006-11-24 00:00:00,13.046,13.112,12.941,13.002,1.0
2006-11-27 00:00:00,13.414,13.564,13.223,13.424,1.0
2006-11-28 00:00:00,13.407,13.546,13.254,13.432,1.0
2006-11-29 00:00:00,13.579,13.724,13.369000000000002,13.584,-1.0
2006-11-30 00:00:00,13.495,13.62,13.26,13.498,1.0
2006-12-01 00:00:00,13.821,13.965,13.65,13.883,1.0
2006-12-04 00:00:00,13.935,14.031,13.832,13.997,-1.0
2006-12-05 00:00:00,14.027,14.094,13.907,13.981,-1.0
2006-12-06 00:00:00,13.575,13.735,13.499,13.653,-1.0
2006-12-07 00:00:00,13.48,13.601,13.255999999999998,13.442,1.0
2006-12-08 00:00:00,13.819,13.917,13.698,13.82,-1.0
2006-12-11 00:00:00,13.605,13.689,13.453,13.594,1.0
2006-12-12 00:00:00,13.775,13.814,13.61,13.711,1.0
2006-12-13 00:00:00,13.768,13.899,13.66,13.714,-1.0
2006-12-14 00:00:00,13.663,13.786,13.563,13.713,-1.0
2006-12-15 00:00:00,13.654000000000002,13.782,13.593,13.643,-1.0
2006-12-18 00:00:00,12.747,12.923,12.522,12.585,-1.0
2006-12-19 00:00:00,12.414,12.61,12.208,12.554,1.0
2006-12-20 00:00:00,12.594,12.75,12.345999999999998,12.68,-1.0
2006-12-21 00:00:00,12.435,12.552,12.207,12.367,-1.0
2006-12-22 00:00:00,12.286,12.464,12.130999999999998,12.262,1.0
2006-12-25 00:00:00,12.536,12.566,12.415,12.494000000000002,1.0
2006-12-26 00:00:00,12.492,12.703,12.423,12.673,-1.0
2006-12-27 00:00:00,12.517,12.714,12.484000000000002,12.638,1.0
2006-12-28 00:00:00,12.609000000000002,12.828,12.595,12.687,1.0
2006-12-29 00:00:00,12.72,12.902,12.673,12.749,1.0
2007-01-01 00:00:00,12.689,12.933,12.619000000000002,12.775,1.0
2007-01-02 00:00:00,12.878,12.961,12.619000000000002,12.817,1.0
2007-01-03 00:00:00,13.105,13.154000000000002,12.786,13.031,-1.0
2007-01-04 00:00:00,12.414,12.634,12.287,12.57,-1.0
2007-01-05 00:00:00,12.404000000000002,12.664,12.271,12.475,-1.0
2007-01-08 00:00:00,12.005,12.173,11.865,12.037,1.0
2007-01-09 00:00:00,12.277,12.366,12.009,12.217,0.0
2007-01-10 00:00:00,12.387,12.461,12.153,12.217,1.0
2007-01-11 00:00:00,12.227,12.366,12.07,12.224,1.0
2007-01-12 00:00:00,12.243,12.342,12.075,12.299,1.0
2007-01-15 00:00:00,12.694,12.913,12.655,12.809,-1.0
2007-01-16 00:00:00,12.854,12.9,12.715,12.751,-1.0
2007-01-17 00:00:00,12.424,12.617,12.418,12.483,1.0
2007-01-18 00:00:00,12.765,12.839,12.621,12.785,-1.0
2007-01-19 00:00:00,12.615,12.717,12.467,12.616,1.0
2007-01-22 00:00:00,12.795,12.863,12.555,12.759,1.0
2007-01-23 00:00:00,12.826,12.894,12.598,12.778,1.0
2007-01-24 00:00:00,13.220999999999998,13.28,12.955,13.122,-1.0
2007-01-25 00:00:00,13.15,13.272,12.9,13.117,1.0
2007-01-26 00:00:00,13.220999999999998,13.29,12.94,13.19,1.0
2007-01-29 00:00:00,13.361,13.447,13.215,13.342,-1.0
2007-01-30 00:00:00,13.115,13.196,13.008,13.149,1.0
2007-01-31 00:00:00,13.317,13.390999999999998,13.159,13.235,1.0
2007-02-01 00:00:00,13.507,13.591,13.335,13.54,-1.0
2007-02-02 00:00:00,13.58,13.674,13.469,13.529000000000002,-1.0
2007-02-05 00:00:00,13.255,13.466,13.24,13.394,1.0
2007-02-06 00:00:00,13.394,13.483,13.243,13.396,1.0
2007-02-07 00:00:00,13.595,13.66,13.453,13.619000000000002,-1.0
2007-02-08 00:00:00,13.606,13.642,13.46,13.589,1.0
2007-02-09 00:00:00,13.764,13.779000000000002,13.555,13.629,1.0
2007-02-12 00:00:00,13.789,13.889,13.555,13.712,-1.0
2007-02-13 00:00:00,13.515999999999998,13.720999999999998,13.352,13.675,1.0
2007-02-14 00:00:00,13.831,13.887,13.583,13.821,1.0
2007-02-15 00:00:00,13.955,14.046,13.702,13.878,-1.0
2007-02-16 00:00:00,13.813,14.004,13.688,13.874,1.0
2007-02-19 00:00:00,13.848,13.986,13.762,13.91,1.0
2007-02-20 00:00:00,13.954,14.024,13.794,13.942,-1.0
2007-02-21 00:00:00,13.731,13.852,13.637,13.757,1.0
2007-02-22 00:00:00,14.172,14.243,13.983,14.15,1.0
2007-02-23 00:00:00,14.061,14.22,14.01,14.155,1.0
2007-02-26 00:00:00,14.537,14.669,14.432,14.591,1.0
2007-02-27 00:00:00,14.621,14.704,14.497,14.62,-1.0
2007-02-28 00:00:00,14.193,14.297,14.049,14.151,1.0
2007-03-01 00:00:00,14.183,14.303,14.061,14.227,-1.0
2007-03-02 00:00:00,13.437,13.636,13.401,13.554,-1.0
2007-03-05 00:00:00,12.802,12.925999999999998,12.505999999999998,12.788,-1.0
2007-03-06 00:00:00,12.537,12.79,12.357,12.712,1.0
2007-03-07 00:00:00,12.818,13.013,12.693,12.833,-1.0
2007-03-08 00:00:00,12.777,13.007,12.656,12.819,1.0
2007-03-09 00:00:00,12.826,13.018,12.64,12.903,-1.0
2007-03-12 00:00:00,12.813,12.975,12.627,12.821,-1.0
2007-03-13 00:00:00,12.838,13.015,12.703,12.753,-1.0
2007-03-14 00:00:00,12.672,12.803,12.476,12.647,1.0
2007-03-15 00:00:00,12.739,12.868,12.54,12.686,1.0
2007-03-16 00:00:00,12.925999999999998,13.062,12.718,12.954,-1.0
2007-03-19 00:00:00,12.903,13.182,12.842,12.917,1.0
2007-03-20 00:00:00,13.057,13.166,12.875,13.109000000000002,1.0
2007-03-21 00:00:00,13.262,13.337,13.007,13.175999999999998,1.0
2007-03-22 00:00:00,13.196,13.35,13.081,13.333,-1.0
2007-03-23 00:00:00,13.217,13.404000000000002,13.097,13.201,-1.0
2007-03-26 00:00:00,13.087,13.246,12.984000000000002,13.165,1.0
2007-03-27 00:00:00,13.247,13.347,13.143,13.289,-1.0
2007-03-28 00:00:00,13.223,13.326,13.143,13.271,-1.0
2007-03-29 00:00:00,13.271,13.359000000000002,13.166,13.197,1.0
2007-03-30 00:00:00,13.199000000000002,13.281,13.092,13.231,1.0
2007-04-02 00:00:00,13.337,13.434,13.209,13.315,-1.0
2007-04-03 00:00:00,13.197,13.287,13.046,13.202,1.0
2007-04-04 00:00:00,13.275,13.425999999999998,13.164,13.316,1.0
2007-04-05 00:00:00,13.544,13.617,13.366,13.509,1.0
2007-04-06 00:00:00,13.655,13.691,13.52,13.658,-1.0
2007-04-09 00:00:00,13.614,13.69,13.470999999999998,13.599,1.0
2007-04-10 00:00:00,13.614,13.765999999999998,13.533,13.701,1.0
2007-04-11 00:00:00,13.811,13.890999999999998,13.616,13.781,-1.0
2007-04-12 00:00:00,13.749,13.873,13.632,13.748,1.0
2007-04-13 00:00:00,13.799,13.875,13.674,13.818,1.0
2007-04-16 00:00:00,13.94,14.049,13.836,13.986,1.0
2007-04-17 00:00:00,13.938,14.052,13.839,13.993,-1.0
2007-04-18 00:00:00,13.935,14.002,13.737,13.899,1.0
2007-04-19 00:00:00,13.902,14.023,13.793,13.946,-1.0
2007-04-20 00:00:00,13.583,13.749,13.517,13.67,1.0
2007-04-23 00:00:00,13.845999999999998,13.904000000000002,13.723,13.849,1.0
2007-04-24 00:00:00,13.968,14.052,13.809,13.914,-1.0
2007-04-25 00:00:00,13.696,13.8,13.575,13.64,1.0
2007-04-26 00:00:00,13.784,13.839,13.633,13.741,-1.0
2007-04-27 00:00:00,13.258,13.291,13.109000000000002,13.241,1.0
2007-04-30 00:00:00,13.351,13.508,13.295,13.431,-1.0
2007-05-01 00:00:00,13.33,13.470999999999998,13.219,13.322,-1.0
2007-05-02 00:00:00,13.261,13.345,13.13,13.23,-1.0
2007-05-03 00:00:00,13.094,13.239,13.062,13.144,1.0
2007-05-04 00:00:00,13.294,13.423,13.218,13.368,1.0
2007-05-07 00:00:00,13.321,13.502,13.286,13.434,-1.0
2007-05-08 00:00:00,13.390999999999998,13.512,13.275,13.296,1.0
2007-05-09 00:00:00,13.455,13.512,13.267,13.431,-1.0
2007-05-10 00:00:00,13.261,13.412,13.15,13.314,-1.0
2007-05-11 00:00:00,12.853,13.007,12.754,12.901,1.0
2007-05-14 00:00:00,13.138,13.192,12.995,13.021,-1.0
2007-05-15 00:00:00,13.024,13.115,12.938,13.002,1.0
2007-05-16 00:00:00,13.121,13.194,12.991,13.069,-1.0
2007-05-17 00:00:00,12.888,12.919,12.720999999999998,12.865,-1.0
2007-05-18 00:00:00,12.708,12.878,12.653,12.701,1.0
2007-05-21 00:00:00,12.901,12.983,12.77,12.878,1.0
2007-05-22 00:00:00,13.011,13.033,12.819,12.938,-1.0
2007-05-23 00:00:00,12.871,12.917,12.705,12.828,1.0
2007-05-24 00:00:00,13.001,13.067,12.835,12.972,-1.0
2007-05-25 00:00:00,12.811,12.862,12.663,12.720999999999998,1.0
2007-05-28 00:00:00,12.911,12.954,12.693,12.818,1.0
2007-05-29 00:00:00,12.849,12.963,12.728,12.896,1.0
2007-05-30 00:00:00,13.111,13.159,12.978,13.088,1.0
2007-05-31 00:00:00,13.140999999999998,13.26,12.993,13.11,1.0
2007-06-01 00:00:00,13.390999999999998,13.439,13.239,13.348,1.0
2007-06-04 00:00:00,13.619000000000002,13.656,13.467,13.496,1.0
2007-06-05 00:00:00,13.545,13.7,13.513,13.559,1.0
2007-06-06 00:00:00,13.630999999999998,13.754,13.493,13.587,1.0
2007-06-07 00:00:00,13.514,13.683,13.482,13.591,-1.0
2007-06-08 00:00:00,13.326,13.481,13.274,13.352,-1.0
2007-06-11 00:00:00,12.974,13.106,12.945,12.97,1.0
2007-06-12 00:00:00,13.066,13.217,13.019,13.058,-1.0
2007-06-13 00:00:00,12.896,13.014,12.81,12.878,1.0
2007-06-14 00:00:00,13.008,13.121,12.913,13.05,-1.0
2007-06-15 00:00:00,13.106,13.15,12.91,12.968,1.0
2007-06-18 00:00:00,13.217,13.26,13.043,13.181,-1.0
2007-06-19 00:00:00,13.203,13.253,13.045,13.139,1.0
2007-06-20 00:00:00,13.287,13.304,13.094,13.196,-1.0
2007-06-21 00:00:00,13.13,13.183,12.942,13.046,-1.0
2007-06-22 00:00:00,13.044,13.095999999999998,12.932,13.014,-1.0
2007-06-25 00:00:00,12.970999999999998,13.028,12.859000000000002,12.963,-1.0
2007-06-26 00:00:00,12.804,12.869000000000002,12.681,12.755,-1.0
2007-06-27 00:00:00,12.158,12.276,12.081,12.182,1.0
2007-06-28 00:00:00,12.16,12.331,12.095999999999998,12.195,1.0
2007-06-29 00:00:00,12.328,12.434,12.243,12.355,1.0
2007-07-02 00:00:00,12.398,12.445,12.232,12.377,1.0
2007-07-03 00:00:00,12.535,12.612,12.344,12.558,-1.0
2007-07-04 00:00:00,12.427,12.58,12.392,12.538,1.0
2007-07-05 00:00:00,12.557,12.615,12.431,12.565,-1.0
2007-07-06 00:00:00,12.37,12.498,12.326,12.469,1.0
2007-07-09 00:00:00,12.634,12.709,12.505999999999998,12.61,1.0
2007-07-10 00:00:00,12.664,12.758,12.518,12.677,1.0
2007-07-11 00:00:00,12.779000000000002,12.947,12.73,12.866,-1.0
2007-07-12 00:00:00,12.774,12.895,12.723,12.855,1.0
2007-07-13 00:00:00,13.048,13.105,12.915,12.99,-1.0
2007-07-16 00:00:00,12.965,13.039,12.865,12.894,-1.0
2007-07-17 00:00:00,12.875,12.969,12.761,12.885,-1.0
2007-07-18 00:00:00,12.822,12.94,12.744000000000002,12.82,1.0
2007-07-19 00:00:00,13.123,13.166,12.995,13.116,1.0
2007-07-20 00:00:00,13.135,13.234000000000002,13.034,13.216,-1.0
2007-07-23 00:00:00,13.267,13.352,13.143,13.177,1.0
2007-07-24 00:00:00,13.192,13.295,13.039,13.285,-1.0
2007-07-25 00:00:00,13.202,13.264,13.067,13.245,-1.0
2007-07-26 00:00:00,13.098,13.19,12.962,13.045,-1.0
2007-07-27 00:00:00,12.784,12.872,12.673,12.864,-1.0
2007-07-30 00:00:00,12.645,12.697,12.499,12.576,1.0
2007-07-31 00:00:00,12.873,12.892,12.707,12.741,1.0
2007-08-01 00:00:00,12.833,12.865,12.67,12.781,1.0
2007-08-02 00:00:00,12.954,12.963,12.737,12.912,-1.0
2007-08-03 00:00:00,12.953,12.961,12.799,12.905,1.0
2007-08-06 00:00:00,13.029000000000002,13.121,12.89,12.989,-1.0
2007-08-07 00:00:00,12.959,13.01,12.795,12.964,1.0
2007-08-08 00:00:00,12.999,13.065,12.859000000000002,13.005999999999998,1.0
2007-08-09 00:00:00,13.038,13.088,12.923,13.025,-1.0
2007-08-10 00:00:00,12.571,12.717,12.472,12.621,1.0
2007-08-13 00:00:00,12.776,12.802,12.6,12.763,-1.0
2007-08-14 00:00:00,12.718,12.765,12.552,12.753,-1.0
2007-08-15 00:00:00,12.664,12.714,12.541,12.675,-1.0
2007-08-16 00:00:00,12.337,12.498,12.298,12.443,-1.0
2007-08-17 00:00:00,11.681,11.764,11.545,11.635,1.0
2007-08-20 00:00:00,11.579,11.784,11.496,11.685,-1.0
2007-08-21 00:00:00,11.703,11.731,11.526,11.666,-1.0
2007-08-22 00:00:00,11.497,11.568,11.357,11.475,1.0
2007-08-23 00:00:00,11.622,11.718,11.522,11.581,-1.0
2007-08-24 00:00:00,11.71,11.723,11.515,11.545,1.0
2007-08-27 00:00:00,11.906,11.949000000000002,11.739,11.803,-1.0
2007-08-28 00:00:00,11.661,11.751,11.564,11.711,-1.0
2007-08-29 00:00:00,11.731,11.731,11.522,11.662,1.0
2007-08-30 00:00:00,11.831,11.865,11.694,11.809,-1.0
2007-08-31 00:00:00,11.773,11.803,11.622,11.69,1.0
2007-09-03 00:00:00,12.049,12.097,11.877,11.97,1.0
2007-09-04 00:00:00,12.056,12.097,11.885,11.99,1.0
2007-09-05 00:00:00,12.219,12.299,12.092,12.191,1.0
2007-09-06 00:00:00,12.179,12.228,12.034,12.204,1.0
2007-09-07 00:00:00,12.258,12.425,12.197,12.372,1.0
2007-09-10 00:00:00,12.41,12.539,12.331,12.455,1.0
2007-09-11 00:00:00,12.512,12.542,12.375,12.515999999999998,1.0
2007-09-12 00:00:00,12.642,12.678,12.457,12.56,-1.0
2007-09-13 00:00:00,12.526,12.649,12.449000000000002,12.51,-1.0
2007-09-14 00:00:00,12.322,12.545,12.322,12.477,1.0
2007-09-17 00:00:00,12.509,12.618,12.394,12.534,1.0
2007-09-18 00:00:00,12.722,12.742,12.542,12.651,1.0
2007-09-19 00:00:00,12.952,13.005999999999998,12.808,12.972,-1.0
2007-09-20 00:00:00,12.912,12.948,12.773,12.885,1.0
2007-09-21 00:00:00,13.362,13.436,13.226,13.363,1.0
2007-09-24 00:00:00,13.452,13.514,13.333,13.41,-1.0
2007-09-25 00:00:00,13.44,13.531,13.268,13.37,1.0
2007-09-26 00:00:00,13.345,13.535,13.273,13.449000000000002,-1.0
2007-09-27 00:00:00,13.335,13.386,13.203,13.378,1.0
2007-09-28 00:00:00,13.512,13.552,13.354,13.42,1.0
2007-10-01 00:00:00,13.732,13.788,13.331,13.458,1.0
2007-10-02 00:00:00,13.659,13.709,13.482,13.647,-1.0
2007-10-03 00:00:00,13.299,13.409,13.137,13.302,-1.0
2007-10-04 00:00:00,13.249,13.353,13.125,13.258,1.0
2007-10-05 00:00:00,13.319,13.397,13.174,13.297,1.0
2007-10-08 00:00:00,13.399,13.424,13.218,13.315,-1.0
2007-10-09 00:00:00,13.107,13.241,12.998,13.125,1.0
2007-10-10 00:00:00,13.452,13.532,13.321,13.435,1.0
2007-10-11 00:00:00,13.552,13.58,13.368,13.5,1.0
2007-10-12 00:00:00,13.711,13.774,13.562,13.655,1.0
2007-10-15 00:00:00,13.762,13.848,13.621,13.762,-1.0
2007-10-16 00:00:00,13.774,13.775,13.524,13.7,-1.0
2007-10-17 00:00:00,13.515,13.671,13.451,13.54,1.0
2007-10-18 00:00:00,13.577,13.642,13.443,13.548,1.0
2007-10-19 00:00:00,13.812,13.871,13.644,13.767,-1.0
2007-10-22 00:00:00,13.503,13.544,13.263,13.369000000000002,1.0
2007-10-23 00:00:00,13.408,13.496,13.284,13.425999999999998,1.0
2007-10-24 00:00:00,13.485,13.57,13.366,13.466,-1.0
2007-10-25 00:00:00,13.519,13.558,13.393,13.465,1.0
2007-10-26 00:00:00,13.849,14.004,13.73,13.857,1.0
2007-10-29 00:00:00,14.238,14.307,14.102,14.14,1.0
2007-10-30 00:00:00,14.469,14.489,14.184,14.279000000000002,-1.0
2007-10-31 00:00:00,14.089,14.192,13.938,14.02,1.0
2007-11-01 00:00:00,14.441,14.553,14.323,14.411,-1.0
2007-11-02 00:00:00,14.1,14.202,13.983,14.112,1.0
2007-11-05 00:00:00,14.686,14.697,14.425999999999998,14.498,1.0
2007-11-06 00:00:00,14.624,14.72,14.474,14.559,1.0
2007-11-07 00:00:00,15.543,15.630999999999998,15.373,15.578,-1.0
2007-11-08 00:00:00,14.833,15.172,14.719,15.018,1.0
2007-11-09 00:00:00,15.379,15.594,15.239,15.455,-1.0
2007-11-12 00:00:00,15.345999999999998,15.395,15.044,15.17,-1.0
2007-11-13 00:00:00,14.356,14.567,14.234000000000002,14.532,1.0
2007-11-14 00:00:00,14.609000000000002,14.706,14.496,14.613,1.0
2007-11-15 00:00:00,14.939,15.08,14.833,14.993,-1.0
2007-11-16 00:00:00,14.351,14.531,14.220999999999998,14.42,1.0
2007-11-19 00:00:00,14.489,14.645,14.383,14.588,-1.0
2007-11-20 00:00:00,14.129,14.184,14.0,14.138,1.0
2007-11-21 00:00:00,14.629,14.719,14.517,14.653,-1.0
2007-11-22 00:00:00,14.379,14.497,14.245,14.433,1.0
2007-11-23 00:00:00,14.469,14.538,14.363,14.47,1.0
2007-11-26 00:00:00,14.807,14.943,14.7,14.909,-1.0
2007-11-27 00:00:00,14.636,14.749,14.515,14.655,-1.0
2007-11-28 00:00:00,14.461,14.484000000000002,14.291,14.377,-1.0
2007-11-29 00:00:00,14.359000000000002,14.434,14.239,14.365,-1.0
2007-11-30 00:00:00,14.106,14.243,13.985,14.153,-1.0
2007-12-03 00:00:00,13.956,14.027,13.825,13.92,1.0
2007-12-04 00:00:00,14.059,14.130999999999998,13.952,14.102,1.0
2007-12-05 00:00:00,14.362,14.385,14.193,14.332,-1.0
2007-12-06 00:00:00,14.11,14.28,14.08,14.18,1.0
2007-12-07 00:00:00,14.472,14.496,14.302,14.396,-1.0
2007-12-10 00:00:00,14.299,14.365,14.174,14.288,1.0
2007-12-11 00:00:00,14.599,14.654000000000002,14.458,14.534,-1.0
2007-12-12 00:00:00,14.469,14.6,14.355,14.489,1.0
2007-12-13 00:00:00,14.6,14.642,14.456,14.562,-1.0
2007-12-14 00:00:00,13.986,14.192,13.963,14.099,-1.0
2007-12-17 00:00:00,13.809,13.983,13.684,13.874,-1.0
2007-12-18 00:00:00,13.82,13.842,13.658,13.745,1.0
2007-12-19 00:00:00,13.946,14.008,13.792,13.909,1.0
2007-12-20 00:00:00,14.069,14.107,13.943,14.05,1.0
2007-12-21 00:00:00,14.119000000000002,14.189,14.013,14.092,1.0
2007-12-24 00:00:00,14.329,14.345999999999998,14.16,14.322,1.0
2007-12-25 00:00:00,14.524,14.529000000000002,14.37,14.488,-1.0
2007-12-26 00:00:00,14.470999999999998,14.479,14.31,14.343,1.0
2007-12-27 00:00:00,14.649,14.682,14.508,14.56,-1.0
2007-12-28 00:00:00,14.621,14.671,14.487,14.553,1.0
2007-12-31 00:00:00,14.771,14.805,14.623,14.771,-1.0
2008-01-01 00:00:00,14.751,14.805,14.62,14.692,1.0
2008-01-02 00:00:00,14.759,14.832,14.646,14.724,1.0
2008-01-03 00:00:00,15.187,15.237,15.03,15.082,1.0
2008-01-04 00:00:00,15.322,15.397,15.21,15.344,-1.0
2008-01-07 00:00:00,15.189,15.289,15.065,15.139,-1.0
2008-01-08 00:00:00,15.026,15.215,14.993,15.099,1.0
2008-01-09 00:00:00,15.617,15.864,15.548,15.839,-1.0
2008-01-10 00:00:00,15.652,15.741,15.519,15.634,1.0
2008-01-11 00:00:00,16.066,16.179000000000002,15.946,16.073,1.0
2008-01-14 00:00:00,16.132,16.285999999999998,16.085,16.16,1.0
2008-01-15 00:00:00,16.262,16.430999999999994,16.217,16.307000000000002,-1.0
2008-01-16 00:00:00,15.94,16.089000000000002,15.779000000000002,16.000999999999998,-1.0
2008-01-17 00:00:00,15.682,15.883,15.634,15.778,-1.0
2008-01-18 00:00:00,15.708,15.897,15.637,15.776,1.0
2008-01-21 00:00:00,16.052,16.203,15.903,15.992,-1.0
2008-01-22 00:00:00,15.412,15.583,15.267,15.345,1.0
2008-01-23 00:00:00,15.963,16.022000000000002,15.821,15.923,1.0
2008-01-24 00:00:00,16.031,16.085,15.857,15.939,1.0
2008-01-25 00:00:00,16.34,16.438,16.179000000000002,16.398,-1.0
2008-01-28 00:00:00,16.473,16.529,16.322,16.375999999999998,1.0
2008-01-29 00:00:00,16.62,16.789,16.528,16.674,-1.0
2008-01-30 00:00:00,16.671,16.724,16.429000000000002,16.597,1.0
2008-01-31 00:00:00,16.651,16.765,16.535999999999998,16.688,1.0
2008-02-01 00:00:00,16.809,16.893,16.686,16.755,1.0
2008-02-04 00:00:00,16.741,16.877,16.63,16.778,-1.0
2008-02-05 00:00:00,16.709,16.725,16.516,16.551,-1.0
2008-02-06 00:00:00,16.268,16.397000000000002,16.141,16.297,1.0
2008-02-07 00:00:00,16.422,16.495,16.302,16.427,1.0
2008-02-08 00:00:00,16.732,16.827,16.590999999999998,16.713,1.0
2008-02-11 00:00:00,17.129,17.254,17.019000000000002,17.093,1.0
2008-02-12 00:00:00,17.403,17.503,17.256,17.331,-1.0
2008-02-13 00:00:00,17.047,17.223,16.983,17.032,1.0
2008-02-14 00:00:00,17.265,17.331,17.12,17.309,-1.0
2008-02-15 00:00:00,17.1,17.322,17.1,17.218,-1.0
2008-02-18 00:00:00,17.008,17.114,16.903,17.102999999999998,-1.0
2008-02-19 00:00:00,17.095,17.137,16.907,17.026,1.0
2008-02-20 00:00:00,17.38,17.544,17.34,17.415,1.0
2008-02-21 00:00:00,17.764,17.886,17.616,17.730999999999995,-1.0
2008-02-22 00:00:00,17.722,17.891,17.59,17.712,1.0
2008-02-25 00:00:00,18.009,18.095,17.887999999999995,18.017,1.0
2008-02-26 00:00:00,18.074,18.133,17.906,18.096,1.0
2008-02-27 00:00:00,18.845,19.042,18.714,18.994,1.0
2008-02-28 00:00:00,19.219,19.322,19.113,19.251,1.0
2008-02-29 00:00:00,19.749,19.813,19.603,19.74,1.0
2008-03-03 00:00:00,19.621,19.875,19.62,19.762,1.0
2008-03-04 00:00:00,20.132,20.327,20.117,20.231,-1.0
2008-03-05 00:00:00,19.615,19.842,19.546,19.573,1.0
2008-03-06 00:00:00,20.609,20.8,20.55,20.685,-1.0
2008-03-07 00:00:00,20.115,20.221,19.998,20.127,1.0
2008-03-10 00:00:00,20.221,20.221,19.98,20.17,-1.0
2008-03-11 00:00:00,19.639,19.723,19.515,19.644,1.0
2008-03-12 00:00:00,19.619,19.724,19.496,19.668,1.0
2008-03-13 00:00:00,20.141,20.218,19.991,20.147,1.0
2008-03-14 00:00:00,20.563,20.602,20.347,20.546,1.0
2008-03-17 00:00:00,20.893,21.083,20.737,20.931,-1.0
2008-03-18 00:00:00,20.051,20.088,19.726,19.868,-1.0
2008-03-19 00:00:00,19.621,19.782,19.515,19.623,-1.0
2008-03-20 00:00:00,18.103,18.217,17.733,17.736,-1.0
2008-03-21 00:00:00,16.711,16.769000000000002,16.599,16.652,1.0
2008-03-24 00:00:00,16.864,17.148,16.840999999999998,16.976,1.0
2008-03-25 00:00:00,17.051,17.2,16.945,17.046,1.0
2008-03-26 00:00:00,17.744,17.938,17.684,17.826,1.0
2008-03-27 00:00:00,18.361,18.422,18.21,18.374,-1.0
2008-03-28 00:00:00,18.404,18.552,18.245,18.273,-1.0
2008-03-31 00:00:00,17.714000000000006,17.872,17.567,17.78,-1.0
2008-04-01 00:00:00,17.299,17.352,17.116,17.253,-1.0
2008-04-02 00:00:00,16.917,17.012999999999998,16.765,16.921,1.0
2008-04-03 00:00:00,17.359,17.402,17.105999999999998,17.246,-1.0
2008-04-04 00:00:00,17.369,17.379,17.054000000000002,17.229,1.0
2008-04-07 00:00:00,17.874000000000006,17.915,17.625,17.846,1.0
2008-04-08 00:00:00,18.029,18.169,17.901,18.106,-1.0
2008-04-09 00:00:00,17.699,17.758,17.565,17.691,1.0
2008-04-10 00:00:00,18.099,18.21,17.955,18.155,-1.0
2008-04-11 00:00:00,17.939,17.96,17.734,17.801,-1.0
2008-04-14 00:00:00,17.38,17.543,17.283,17.394000000000002,1.0
2008-04-15 00:00:00,17.553,17.749000000000006,17.514,17.649,-1.0
2008-04-16 00:00:00,17.69,17.803,17.472,17.637999999999995,1.0
2008-04-17 00:00:00,18.164,18.352,18.132,18.227,-1.0
2008-04-18 00:00:00,18.158,18.309,18.049,18.203,-1.0
2008-04-21 00:00:00,17.855,17.956,17.705,17.808,-1.0
2008-04-22 00:00:00,17.323,17.455,17.229,17.33,1.0
2008-04-23 00:00:00,17.642,17.785999999999994,17.525,17.695999999999994,-1.0
2008-04-24 00:00:00,17.097,17.22,16.97,17.137999999999998,-1.0
2008-04-25 00:00:00,16.618,16.756,16.537,16.676,1.0
2008-04-28 00:00:00,16.814,16.921,16.72,16.866,1.0
2008-04-29 00:00:00,16.92,17.055,16.823,16.917,-1.0
2008-04-30 00:00:00,16.537,16.597,16.381,16.535,1.0
2008-05-01 00:00:00,16.752,17.009,16.64,16.93,-1.0
2008-05-02 00:00:00,16.133,16.311,16.04,16.159000000000002,1.0
2008-05-05 00:00:00,16.362000000000002,16.535,16.337,16.401,1.0
2008-05-06 00:00:00,16.651,16.747,16.529,16.662,1.0
2008-05-07 00:00:00,16.828,16.915,16.676,16.783,-1.0
2008-05-08 00:00:00,16.472,16.637,16.402,16.473,1.0
2008-05-09 00:00:00,16.771,16.904,16.684,16.803,1.0
2008-05-12 00:00:00,16.828,16.915,16.743,16.836,1.0
2008-05-13 00:00:00,17.165,17.204,16.986,17.067,-1.0
2008-05-14 00:00:00,16.602,16.759,16.533,16.593,-1.0
2008-05-15 00:00:00,16.43,16.602,16.387,16.48,1.0
2008-05-16 00:00:00,16.698,16.739,16.53,16.637,1.0
2008-05-19 00:00:00,16.965,17.029,16.842,16.942999999999998,-1.0
2008-05-20 00:00:00,16.927,16.975,16.778,16.86,1.0
2008-05-21 00:00:00,17.507,17.611,17.42,17.55,1.0
2008-05-22 00:00:00,17.909000000000006,18.115,17.783,18.029,-1.0
2008-05-23 00:00:00,17.883,17.933,17.719,17.82,1.0
2008-05-26 00:00:00,18.193,18.297,18.048,18.158,1.0
2008-05-27 00:00:00,18.195,18.334,18.114,18.203,-1.0
2008-05-28 00:00:00,17.41,17.474,17.266,17.348,-1.0
2008-05-29 00:00:00,17.37,17.42,17.211,17.305999999999994,-1.0
2008-05-30 00:00:00,16.629,16.795,16.491,16.612000000000002,1.0
2008-06-02 00:00:00,16.774,16.839000000000002,16.634,16.718,1.0
2008-06-03 00:00:00,16.736,16.865,16.621,16.768,-1.0
2008-06-04 00:00:00,16.752,16.785999999999998,16.562,16.667,1.0
